STC.PERSON.ID,STC.TERM,STUDENT.ACAD.CRED.ID,STC.CRED,STC.ACAD.LEVEL,STC.COURSE.LEVEL,STC.VERIFIED.GRADE,STC.SECTION.NO,STC.COURSE.SECTION,STC.STATUS,EffectiveDatetime
5080053,NULL,3084983,4,CU,DEV,NULL,NULL,,NC,2007-07-26T12:55:24Z
5080053,NULL,3084984,4,CU,DEV,NULL,NULL,,NC,2007-07-26T12:55:24Z
5080053,NULL,3084985,4,CU,DEV,NULL,NULL,,NC,2007-07-26T12:56:17Z
5022008,2007FA,3085609,3,CU,CAA,2,01,3169,N,2020-01-31T18:15:48Z
5022008,2007FA,3085611,3,CU,CAA,3,03,3120,N,2020-01-31T18:15:48Z
5022008,2007FA,3085613,3,CU,CAA,4,01,2955,N,2020-01-31T18:15:48Z
5022008,2007FA,3085614,1,CU,CAA,4,60,2956,N,2020-01-31T18:15:48Z
5022008,2007FA,3085616,3,CU,CAA,NULL,01,3250,X,2020-01-31T18:15:48Z
5022008,2007FA,3085617,3,CU,CAA,NULL,02,3251,X,2020-01-31T18:15:48Z
5022008,2007FA,3085618,3,CU,CAA,27,06,2962,W,2020-01-31T18:15:48Z
5022008,2007FA,3085620,3,CU,CAA,27,01,2874,W,2020-01-31T18:15:48Z
5064544,2020CE3,3877510,0,CE,CCE,15,30964,36476,N,2020-11-03T02:49:33Z
5022552,,3876724,3,CU,SUP,,,,NC,2021-05-19T01:49:13Z
5022552,,3876725,2,CU,SUP,,,,NC,2021-05-19T01:49:13Z
5022552,,3876726,3,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5022552,,3876727,1,CU,SUP,,,,NC,2021-01-22T02:49:37Z
5088004,2021SP,3876692,1,CU,CAA,1,HIN60,36267,N,2021-05-18T01:49:13Z
5088004,2021SP,3876693,4,CU,CAA,2,IN1,36371,N,2021-05-18T01:49:13Z
5088004,2021SP,3876694,3,CU,CAA,1,IN1,36431,N,2021-05-18T01:49:13Z
5065990,NULL,3082368,1,CU,AAS,NULL,NULL,,TR,2020-01-31T18:14:57Z
5065990,NULL,3082369,3,CU,AAS,NULL,NULL,,TR,2020-01-31T18:14:57Z
5065990,NULL,3082370,3,CU,CAA,NULL,NULL,,TR,2020-01-31T18:14:57Z
5065990,NULL,3082371,2,CU,CAA,NULL,NULL,,TR,2020-01-31T18:14:57Z
5065990,NULL,3082372,3,CU,AAS,NULL,NULL,,TR,2020-01-31T18:14:57Z
5061147,2007FA,3082682,3,CU,AAS,3,IN1,3076,N,2020-01-31T18:15:02Z
5061147,2007FA,3082683,3,CU,AAS,2,IN1,3077,N,2020-01-31T18:15:02Z
5061147,2007FA,3082684,3,CU,AAS,1,IN1,3078,N,2020-01-31T18:15:02Z
5058370,2007FA,3087647,4,CU,DEV,28,01,3222,N,2020-01-31T18:16:21Z
5058370,2007FA,3087648,3,CU,CAA,2,01,3118,N,2020-01-31T18:16:21Z
5058370,2007FA,3087654,3,CU,CAA,1,02,2923,N,2020-01-31T18:16:21Z
5058370,2007FA,3087656,1,CU,CAA,1,62,2928,N,2020-01-31T18:16:21Z
5058370,2007FA,3087660,3,CU,CAA,NULL,01,2874,D,2020-01-31T18:16:21Z
5012454,2007FA,3088068,4,CU,AAS,1,HEC02,3354,N,2020-01-31T18:16:27Z
5012454,2007FA,3088069,2,CU,CAA,1,HEC01,3965,N,2020-01-31T18:16:27Z
5012454,2007FA,3088070,3,CU,AAS,1,HEC03,3962,N,2020-01-31T18:16:27Z
5012454,2007FA,3088071,3,CU,CAA,1,HEC02,3983,N,2020-01-31T18:16:27Z
5052020,2007FA,3088285,4,CU,DEV,2,03,3346,N,2020-01-31T18:16:31Z
5052020,2007FA,3088286,4,CU,DEV,2,03,3212,N,2020-01-31T18:16:31Z
5052020,2007FA,3088289,3,CU,DEV,3,02,3104,N,2020-01-31T18:16:31Z
5052020,2007FA,3088291,3,CU,CAA,2,03,3337,N,2020-01-31T18:16:31Z
5052020,2007FA,3088293,3,CU,CAA,27,IN3,2974,W,2020-01-31T18:16:31Z
5026939,2007FA,3088365,3,CU,CAA,27,03,3120,N,2020-01-31T18:16:32Z
5026939,2007FA,3088366,3,CU,AAS,6,01,3739,N,2020-01-31T18:16:32Z
5026939,2007FA,3088387,3,CU,CAA,27,01,2957,W,2020-01-31T18:16:32Z
5026939,2007FA,3088422,4,CU,AAS,6,IN1,3082,N,2020-01-31T18:16:33Z
5043704,2007FA,3089317,3,CU,CAA,37,IN1,3535,W,2020-01-31T18:16:47Z
5017973,2021SP,3877815,3,CU,CAA,1,IN1,36257,N,2021-05-18T01:49:13Z
5017973,2021SP,3877816,3,CU,CAA,1,IN2,36432,N,2021-05-18T01:49:13Z
5017973,2021SP,3877817,4,CU,CAA,1,IN1,36367,N,2021-05-18T01:49:13Z
5054233,2021SP,3877844,3,CU,CAA,6,IN1,36302,N,2021-05-18T01:49:13Z
5054233,2021SP,3877845,3,CU,CAA,4,IN1,36421,N,2021-05-18T01:49:13Z
5054233,2021SP,3877846,3,CU,CAA,,IN1,36430,D,2021-02-05T02:49:38Z
5054233,2021SP,3877847,3,CU,CAA,3,IN1,36350,N,2021-05-14T01:49:38Z
5054233,2021SP,3877848,3,CU,CAA,3,IN1,36352,N,2021-05-14T01:49:38Z
5012285,,3877849,3,CU,SUP,,,,NC,2021-06-24T01:49:09Z
5040653,,3877877,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5040653,,3877878,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5058370,2007FA,3090594,3,CU,CAA,1,01,3349,A,2020-01-31T18:17:07Z
5080053,NULL,3090928,0,CU,DEV,NULL,NULL,,NC,2007-08-27T18:52:50Z
5080053,NULL,3090929,0,CU,DEV,NULL,NULL,,NC,2007-08-27T18:52:51Z
5092712,2007FA,3091119,3,CU,CAA,2,PHS02,2983,N,2020-01-31T18:17:15Z
5092712,2007FA,3091120,3,CU,AAS,1,PHS02,2997,N,2020-01-31T18:17:15Z
5028274,2007FA,3091517,3,CU,AAS,27,PHS01,3428,N,2020-01-31T18:17:21Z
5028274,2007FA,3091518,3,CU,AAS,27,PHS01,3330,N,2020-01-31T18:17:21Z
5087313,2007FA,3091728,3,CU,AAS,27,CHS01,3427,N,2020-01-31T18:17:25Z
5087313,2007FA,3091729,3,CU,AAS,27,CHS01,3328,N,2020-01-31T18:17:25Z
5023355,2007FA,3091975,3,CU,CAA,2,PHS02,4011,N,2020-01-31T18:17:29Z
5023355,2007FA,3091976,3,CU,AAS,2,PHS02,4013,N,2020-01-31T18:17:29Z
5021462,2021SP,3877977,3,CU,CAA,1,IN6,36300,N,2021-05-18T01:49:13Z
5021462,2021SP,3877978,4,CU,CAA,2,IN1,36370,N,2021-05-18T01:49:13Z
5021462,2021SP,3877979,3,CU,CAA,3,IN5,36383,N,2021-05-18T01:49:13Z
5052049,,3877980,3,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5052049,,3877981,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5052049,,3877982,3,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5052049,,3877983,1,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5052049,,3877984,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5066015,,3878044,3,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5066015,,3878045,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5066015,,3878046,3,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5066015,,3878047,1,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5093429,2021SP,3878075,4,CU,CAA,3,02,36333,N,2021-05-18T01:49:13Z
5040532,2021SP,3878100,3,CU,AAS,1,IN1,36155,N,2021-05-18T01:49:13Z
5093429,2021SP,3877492,3,CU,CAA,6,IN1,36272,N,2021-05-14T01:49:38Z
5093429,2021SP,3877493,3,CU,CAA,3,IN1,36277,N,2021-05-13T01:49:11Z
5093429,2021SP,3877494,3,CU,CAA,1,IN1,36429,N,2021-05-18T01:49:13Z
5031562,2021SP,3878243,4,CU,CAA,1,IN1,36142,N,2021-05-18T01:49:13Z
5031562,2021SP,3878244,3,CU,CAA,1,IN1,36148,N,2021-05-18T01:49:13Z
5031562,2021SP,3878245,3,CU,CAA,1,IN1,36149,N,2021-05-14T01:49:38Z
5031562,2021SP,3878247,3,CU,CAA,2,IN1,36277,N,2021-05-13T01:49:11Z
5031562,,3878248,3,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5031562,,3878249,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5043567,2007FA,3089497,3,CU,DEV,3,N1,3107,N,2020-01-31T18:16:50Z
5043567,2007FA,3089498,3,CU,CAA,3,IN1,3066,N,2020-01-31T18:16:50Z
5043567,2007FA,3089500,3,CU,CAA,6,IN1,2876,N,2020-01-31T18:16:50Z
5038512,2007FA,3089507,2,CU,AAS,6,IN1,3071,N,2020-01-31T18:16:50Z
5038512,2007FA,3089511,3,CU,AAS,27,IN2,3980,W,2020-01-31T18:16:50Z
5022008,NULL,3089961,4,CU,DEV,NULL,NULL,,NC,2020-01-31T18:16:57Z
5058370,2008SP,3095698,4,CU,CAA,2,01,4596,N,2020-01-31T18:18:26Z
5058370,2008SP,3095699,4,CU,DEV,NULL,01,4610,X,2020-01-31T18:18:26Z
5058370,2008SP,3095700,3,CU,AAS,2,01,4515,N,2020-01-31T18:18:26Z
5043181,2008SP,3095875,3,CU,AAS,3,01,4452,N,2020-01-31T18:18:29Z
5043181,2008SP,3095876,9,CU,AAS,3,01,4454,N,2020-01-31T18:18:29Z
5065990,2008SP,3096463,2,CU,AAS,27,01,4681,W,2020-01-31T18:18:37Z
5058370,NULL,3096870,4,CU,DEV,NULL,NULL,,NC,2020-01-31T18:18:43Z
5028257,,3874659,3,CU,CAA,29,,,TR,2021-01-22T02:49:37Z
5028257,,3874660,3,CU,AAS,29,,,TR,2021-01-22T02:49:37Z
5028257,,3874661,3,CU,AAS,29,,,TR,2021-01-22T02:49:37Z
5028257,,3874662,3,CU,CAA,29,,,TR,2021-01-22T02:49:37Z
5028257,,3874663,0,CU,CTR,,,,TR,2021-01-22T02:49:37Z
5075531,,3878482,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5052020,2008SP,3097667,3,CU,CAA,4,03,4535,N,2020-01-31T18:18:53Z
5052020,2008SP,3097675,3,CU,CAA,2,04,4799,N,2020-01-31T18:18:54Z
5052020,2008SP,3097676,4,CU,DEV,27,01,4642,W,2020-01-31T18:18:54Z
5052020,2008SP,3097677,3,CU,CAA,2,01,4577,N,2020-01-31T18:18:54Z
5052020,2008SP,3097678,3,CU,CAA,NULL,01,4674,D,2020-01-31T18:18:54Z
5061147,2008SP,3097779,3,CU,AAS,2,IN1,4490,N,2020-01-31T18:18:55Z
5061147,2008SP,3097780,3,CU,AAS,1,IN1,4493,N,2020-01-31T18:18:55Z
5061147,2008SP,3097781,3,CU,AAS,1,IN1,4508,N,2020-01-31T18:18:55Z
5061147,2008SP,3097782,3,CU,CAA,1,IN1,4838,N,2020-01-31T18:18:55Z
5079515,2008SP,3098931,2,CU,AAS,1,IN1,4480,N,2020-01-31T18:19:12Z
5079515,2008SP,3098932,2,CU,AAS,1,IN1,4481,N,2020-01-31T18:19:12Z
5012511,2020CE3,3874723,0,CE,CCE,39,60767,36097,N,2020-11-04T02:49:30Z
5046814,2008CE3,3105844,0,CE,CCE,33,81031,5263,N,2020-01-31T17:38:33Z
5012454,2008SP,3101187,3,CU,AAS,1,HEC01,4691,N,2020-01-31T17:37:31Z
5012454,2008SP,3101188,1,CU,AAS,1,HEC01,4689,N,2020-01-31T17:37:31Z
5012454,2008SP,3101189,3,CU,CAA,1,HEC02,4699,N,2020-01-31T17:37:31Z
5012454,2008SP,3101190,3,CU,CAA,1,HEC01,4718,N,2020-01-31T17:37:31Z
5012454,2008SP,3101258,4,CU,CAA,NULL,HEC01,5028,X,2020-01-31T17:37:32Z
5012454,2008SP,3101291,3,CU,CAA,NULL,PHS01,4936,X,2020-01-31T17:37:32Z
5058370,2008SP,3101676,4,CU,DEV,2,N1,4611,N,2020-01-31T17:37:38Z
5058370,2008SP,3101678,4,CU,DEV,1,01,4642,N,2020-01-31T17:37:38Z
5043704,2008SP,3101976,2,CU,AAS,1,IN1,4480,N,2020-01-31T17:37:42Z
5043704,2008SP,3101977,2,CU,AAS,3,IN1,4481,N,2020-01-31T17:37:42Z
5008038,2008SP,3102714,4,CU,AAS,9,01,4327,N,2020-01-31T17:37:52Z
5012454,2008SP,3103049,3,CU,CAA,1,HEC01,5156,A,2020-01-31T17:37:56Z
5020928,2008SP,3103220,2,CU,AAS,27,IN1,4480,A,2020-01-31T17:37:59Z
5020928,2008SP,3103221,2,CU,AAS,27,IN1,4481,A,2020-01-31T17:37:59Z
5060176,2008SP,3103507,3,CU,AAS,27,HY1,4806,W,2020-01-31T17:38:02Z
5060176,2008SP,3103508,3,CU,CAA,27,01,4805,W,2020-01-31T17:38:02Z
5060176,2008SP,3103509,3,CU,AAS,27,01,4515,W,2020-01-31T17:38:02Z
5060176,2008SP,3103510,3,CU,CAA,NULL,N1,4556,NP,2020-01-31T17:38:02Z
5060176,2008SP,3103580,3,CU,CAA,6,01,4584,A,2020-01-31T17:38:03Z
5022008,2008SP,3103732,3,CU,AAS,37,01,4515,A,2020-01-31T17:38:05Z
5022008,2008SP,3103734,3,CU,CAA,NULL,N1,4580,D,2020-01-31T17:38:05Z
5022008,2008SP,3103735,3,CU,CAA,NULL,01,4567,D,2020-01-31T17:38:05Z
5022008,2008SP,3103736,3,CU,CAA,NULL,01,4663,D,2020-01-31T17:38:05Z
5022008,2008SP,3103783,3,CU,CAA,4,01,4569,A,2020-01-31T17:38:06Z
5022008,2008SP,3103784,3,CU,CAA,4,02,4664,A,2020-01-31T17:38:06Z
5022008,2008SP,3103785,3,CU,CAA,3,01,4627,A,2020-01-31T17:38:06Z
5052020,2008SP,3103901,3,CU,CAA,4,01,4770,A,2020-01-31T17:38:07Z
5040660,2008SP,3103966,3,CU,AAS,1,IN1,4489,A,2020-01-31T17:38:08Z
5040660,2008SP,3103967,3,CU,AAS,NULL,IN1,4507,D,2020-01-31T17:38:08Z
5012511,2020CE3,3874846,0,CE,CCE,39,60768,36098,N,2020-11-04T02:49:30Z
5082024,2021SP,3876215,3,CU,CAA,27,IN3,36274,W,2021-04-01T01:49:09Z
5046814,2008CE1,3106246,0,CE,CCE,33,81208,5319,N,2020-01-31T17:38:38Z
5008727,2008SP,3106458,3,CU,CAA,3,PHS01,4936,N,2020-01-31T17:38:40Z
5008727,2008SP,3106459,3,CU,AAS,4,PHS01,4939,N,2020-01-31T17:38:40Z
5034213,2008SP,3106596,3,CU,AAS,3,PHS01,4940,N,2020-01-31T17:38:42Z
5034213,2008SP,3106597,3,CU,CAA,1,PHS01,4942,N,2020-01-31T17:38:42Z
5043567,2008CE1,3106740,0,CE,CCE,33,81004,5246,N,2020-01-31T17:38:43Z
5046814,2008CE1,3106833,0,CE,CCE,33,81209,5315,N,2020-01-31T17:38:44Z
5005626,2008CE1,3107000,0,BSP,BSP,35,80728,5139,N,2020-01-31T17:38:46Z
5005626,2008CE1,3107001,0,BSP,BSP,35,80711,5121,N,2020-01-31T17:38:46Z
5003700,2021SP,3878016,3,CU,CAA,2,IN6,36300,N,2021-05-18T01:49:13Z
5066015,,3878048,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5066015,,3878049,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5066015,,3878050,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5066015,,3878051,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5090111,2021SP,3878367,4,CU,CAA,1,01,36335,N,2021-05-18T01:49:13Z
5090111,2021SP,3878368,4,CU,CAA,1,W1,36234,N,2021-05-18T01:49:13Z
5090111,2021SP,3878369,3,CU,CAA,1,IN1,36428,N,2021-05-18T01:49:13Z
5090111,2021SP,3878370,4,CU,CAA,2,IN2,36372,N,2021-05-18T01:49:13Z
5040182,,3878515,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5040182,,3878516,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5040182,,3878517,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5040182,,3878518,2,CU,SUP,,,,NC,2021-01-22T02:49:38Z
5040653,2021SP,3878625,3,CU,AAS,1,INA1,36139,N,2021-05-18T01:49:13Z
5008038,2008CE1,3107775,0,CE,CCE,33,81472,5114,N,2020-01-31T17:38:55Z
5046814,2008CE1,3108771,0,CE,CCE,33,81233,5625,N,2020-01-31T17:39:07Z
5008038,2008CE1,3104212,0,CE,CCE,33,81471,5107,N,2020-01-31T17:38:11Z
5040660,2008SP,3104628,2,CU,AAS,2,IN1,4862,A,2020-01-31T17:38:16Z
5043589,2008CE1,3104767,0,BSP,BSP,35,80721,5132,N,2020-01-31T17:38:18Z
5087313,2008SP,3105709,4,CU,AAS,27,CHS01,5272,N,2020-01-31T17:38:31Z
5065990,2008SU,3109222,5,CU,AAS,2,HY1,5378,N,2020-01-31T17:39:12Z
5065990,2008SU,3109224,2,CU,AAS,2,HY1,5416,N,2020-01-31T17:39:12Z
5065990,2008SU,3109225,3,CU,AAS,2,HY1,5379,N,2020-01-31T17:39:12Z
5046814,2008CE1,3109289,0,CE,CCE,33,81238,5640,N,2020-01-31T17:39:13Z
5046814,2008CE1,3109320,0,CE,CCE,33,81237,5639,N,2020-01-31T17:39:13Z
5043589,2008CE1,3109363,0,BSP,BSP,35,80711,5121,N,2020-01-31T17:39:14Z
5058370,2008SU,3109671,4,CU,CAA,3,01S,5395,N,2020-01-31T17:39:18Z
5043589,2008CE1,3110009,0,BSP,BSP,35,80712,5123,N,2020-01-31T17:39:22Z
5046814,2008CE1,3110369,0,CE,CCE,33,81257,6185,N,2020-01-31T17:39:26Z
5012511,2008CE3,3110446,0,CE,CCE,33,81000,5157,N,2020-01-31T17:39:27Z
5043181,2008SU,3110644,2,CU,AAS,3,IN1,5278,N,2020-01-31T17:39:29Z
5043181,2008SU,3110645,5,CU,AAS,NULL,HY1,5279,X,2020-01-31T17:39:29Z
5043181,2008SU,3111015,8,CU,AAS,3,HY1,5274,N,2020-01-31T17:39:34Z
5096731,2021SP,3878922,3,CU,CAA,2,IN1,36276,N,2021-05-13T01:49:11Z
5096731,2021SP,3878923,3,CU,AAS,1,W1,36307,N,2021-05-18T01:49:13Z
5096731,2021SP,3878924,2,CU,AAS,2,W1,36359,N,2021-05-13T01:49:11Z
5012511,2008CE1,3112695,0,CE,CCE,33,81276,6338,N,2020-01-31T17:39:56Z
5008038,2008CE1,3112845,0,CE,CCE,33,81620,5516,N,2020-01-31T17:39:59Z
5012454,NULL,3114342,0,CU,DEV,NULL,NULL,,NC,2008-06-10T11:50:51Z
5012454,NULL,3114343,0,CU,DEV,NULL,NULL,,NC,2008-06-10T11:51:21Z
5012454,NULL,3114344,0,CU,DEV,NULL,NULL,,NC,2008-06-10T11:51:56Z
5012454,NULL,3114345,0,CU,DEV,NULL,NULL,,NC,2008-06-10T11:52:21Z
5012454,NULL,3114346,0,CU,DEV,NULL,NULL,,NC,2008-06-10T11:52:21Z
5046540,2020SP,3836194,4,CU,CAA,2,IN1,34042,N,2021-08-11T13:01:16Z
5080766,2020SP,3836823,2,CU,AAS,1,IN1,33942,N,2021-08-11T13:01:16Z
5039409,2020FA,3854081,3,CU,AAS,2,N1,35243,N,2021-02-05T02:49:28Z
5039409,2020FA,3854082,4,CU,AAS,2,N1,35244,N,2021-02-05T02:49:28Z
5039409,2020FA,3854083,1,CU,AAS,1,IN1,34953,N,2021-02-05T02:49:28Z
5017850,2021SP,3877299,3,CU,CAA,2,IN1,36305,N,2021-05-18T01:49:13Z
5005421,2021SP,3877300,6,CU,AAS,1,W1,36225,N,2021-05-13T01:49:10Z
5005421,2021SP,3877301,2,CU,AAS,1,W1,36217,N,2021-05-13T01:49:10Z
5005421,2021SP,3877302,1,CU,AAS,1,60,36219,N,2021-05-13T01:49:10Z
5061147,2008SU,3111547,3,CU,CAA,6,IN1S,5449,N,2020-01-31T17:39:41Z
5061147,2008SU,3111820,3,CU,CAA,6,IN1S,5458,N,2020-01-31T17:39:45Z
5061147,2008SU,3111821,1,CU,AAS,NULL,IN1,5448,X,2020-01-31T17:39:45Z
5012511,2008SU,3111825,3,CU,DEV,3,01,5468,N,2020-01-31T17:39:45Z
5012511,2008SU,3111826,4,CU,DEV,2,01,5469,N,2020-01-31T17:39:45Z
5012511,2008CE3,3116286,0,CE,CCE,33,81286,6400,N,2020-01-31T17:40:45Z
5058370,2008FA,3117629,3,CU,CAA,27,01,5767,W,2020-01-31T17:41:03Z
5058370,2008FA,3117630,3,CU,AAS,27,02,6103,W,2020-01-31T17:41:03Z
5058370,2008FA,3117631,3,CU,CAA,27,02,5782,W,2020-01-31T17:41:03Z
5058370,2008FA,3117632,3,CU,CAA,27,IN1,5772,W,2020-01-31T17:41:03Z
5043181,2008FA,3117643,3,CU,AAS,3,01,6192,N,2020-01-31T17:41:03Z
5043181,2008FA,3117644,5,CU,AAS,3,HY1,6199,N,2020-01-31T17:41:03Z
5093319,2020CE2,3865225,0,CE,CCE,33,60712,35588,N,2020-07-24T01:51:38Z
5010778,,3873464,3,CU,SUP,,,,NC,2021-01-22T02:49:36Z
5008038,2008FA,3119916,3,CU,AAS,2,01,6370,N,2020-01-31T17:41:35Z
5040660,2008FA,3119995,3,CU,AAS,NULL,IN1,5727,NP,2020-01-31T17:41:36Z
5040660,2008FA,3119996,3,CU,AAS,NULL,IN1,5737,NP,2020-01-31T17:41:36Z
5043704,2008FA,3120174,3,CU,CAA,6,IN1,6018,N,2020-01-31T17:41:38Z
5043704,2008FA,3120177,3,CU,CAA,NULL,IN1,6008,X,2020-01-31T17:41:38Z
5043704,2008FA,3120227,4,CU,CAA,1,N1,5766,N,2020-01-31T17:41:39Z
5043704,NULL,3120695,4,CU,DEV,NULL,NULL,,NC,2008-07-21T14:45:50Z
5022008,2008FA,3121049,3,CU,CAA,27,04,5946,W,2020-01-31T17:41:50Z
5022008,2008FA,3121050,3,CU,CAA,37,01,5771,W,2020-01-31T17:41:50Z
5022008,2008FA,3121051,3,CU,CAA,2,02,6030,N,2020-01-31T17:41:50Z
5022008,2008FA,3121053,3,CU,CAA,2,04,5797,N,2020-01-31T17:41:50Z
5061147,2008FA,3121504,3,CU,AAS,2,IN1,5724,N,2020-01-31T17:41:57Z
5061147,2008FA,3121505,4,CU,AAS,1,IN1,5732,N,2020-01-31T17:41:57Z
5061147,2008FA,3121506,2,CU,AAS,6,IN1,5736,N,2020-01-31T17:41:57Z
5061147,2008FA,3121507,3,CU,AAS,1,IN1,5746,N,2020-01-31T17:41:57Z
5028257,,3874405,3,CU,CAA,29,,,TR,2021-01-22T02:49:37Z
5028257,,3874406,3,CU,CAA,29,,,TR,2021-01-22T02:49:37Z
5028257,,3874407,3,CU,CAA,29,,,TR,2021-01-22T02:49:37Z
5028257,,3874408,3,CU,CAA,29,,,TR,2021-01-22T02:49:37Z
5034174,2021SP,3876556,3,CU,CAA,,IN6,36300,X,2021-01-22T02:49:37Z
5034174,2021SP,3876557,3,CU,CAA,2,IN1,36380,N,2021-05-13T01:49:10Z
5008905,2021SP,3877055,3,CU,CAA,2,HIN1,36426,N,2021-05-18T01:49:13Z
5046822,2021SP,3877689,3,CU,CAA,1,IN2,36376,N,2021-05-13T01:49:11Z
5079091,2021SP,3877690,4,CU,AAS,27,IN1,36054,W,2021-02-02T02:49:08Z
5079091,2021SP,3877691,8,CU,AAS,27,01,36055,W,2021-02-02T02:49:08Z
5079091,2021SP,3877692,3,CU,CAA,75,IN1,36272,W,2021-02-20T02:49:08Z
5084776,2021SP,3877693,3,CU,AAS,3,IN1,36128,N,2021-05-18T01:49:13Z
5084776,2021SP,3877694,3,CU,AAS,2,IN1,36133,N,2021-05-14T01:49:38Z
5065990,2008FA,3122129,2,CU,AAS,NULL,01,6105,NP,2020-01-31T17:42:06Z
5065990,2008FA,3122131,5,CU,AAS,NULL,HY1,6102,NP,2020-01-31T17:42:06Z
5065990,2008FA,3122132,3,CU,AAS,NULL,01,6104,NP,2020-01-31T17:42:06Z
5065990,2008FA,3122133,2,CU,AAS,NULL,01,6100,NP,2020-01-31T17:42:06Z
5043589,2008CE2,3118905,0,BSP,BSP,35,80756,6313,N,2020-01-31T17:41:21Z
5061994,2008FA,3122457,4,CU,AAS,NULL,IN1,5720,NP,2020-01-31T17:42:10Z
5047875,NULL,3122609,0,CU,DEV,NULL,NULL,,NC,2008-07-31T16:19:27Z
5047875,NULL,3122610,0,CU,DEV,NULL,NULL,,NC,2008-07-31T16:19:27Z
5047875,NULL,3122611,0,CU,DEV,NULL,NULL,,NC,2008-07-31T16:19:27Z
5047875,NULL,3122612,4,CU,DEV,NULL,NULL,,NC,2008-07-31T16:20:59Z
5047875,NULL,3122613,4,CU,DEV,NULL,NULL,,NC,2008-07-31T16:20:59Z
5047875,NULL,3122614,4,CU,DEV,NULL,NULL,,NC,2008-07-31T16:21:27Z
5047875,NULL,3122615,3,CU,DEV,NULL,NULL,,NC,2008-07-31T16:21:27Z
5047875,NULL,3122616,1,CU,DEV,NULL,NULL,,NC,2008-07-31T16:21:27Z
5079515,2008FA,3123027,3,CU,AAS,NULL,IN1,5742,D,2020-01-31T17:42:18Z
5079515,2008FA,3123028,3,CU,AAS,NULL,IN1,5740,D,2020-01-31T17:42:18Z
5012454,2008FA,3123273,4,CU,CAA,2,HEC01,6644,N,2020-01-31T17:42:21Z
5012454,2008FA,3123274,3,CU,CAA,1,HEC02,6712,N,2020-01-31T17:42:21Z
5014480,2008FA,3123333,3,CU,CAA,2,HEC02,6638,N,2020-01-31T17:42:22Z
5014480,2008FA,3123334,1,CU,AAS,1,HEC02,6632,N,2020-01-31T17:42:22Z
5014480,2008FA,3123335,3,CU,AAS,1,HEC02,6643,N,2020-01-31T17:42:22Z
5012454,2008FA,3123574,3,CU,CAA,27,02,6702,W,2020-01-31T17:42:25Z
5052020,2008FA,3124588,4,CU,CAA,NULL,N1,5761,X,2020-01-31T17:42:39Z
5052020,2008FA,3124611,3,CU,CAA,NULL,02,5948,X,2020-01-31T17:42:39Z
5052020,2008FA,3124612,3,CU,CAA,NULL,01,5776,X,2020-01-31T17:42:39Z
5052020,2008FA,3124616,3,CU,CAA,3,01,5771,N,2020-01-31T17:42:39Z
5052020,2008FA,3124633,4,CU,CAA,2,N2,6710,N,2020-01-31T17:42:40Z
5052020,2008FA,3124634,3,CU,CAA,3,N1,5784,N,2020-01-31T17:42:40Z
5052020,2008FA,3124636,3,CU,CAA,3,01,6213,N,2020-01-31T17:42:40Z
5052020,2008FA,3124657,3,CU,CAA,9,08,6732,N,2020-01-31T17:42:40Z
5065990,2008FA,3125177,5,CU,AAS,NULL,01,6095,NP,2020-01-31T17:42:47Z
5064090,,3878126,3,CU,SUP,,,,NC,2021-04-20T01:49:09Z
5064090,,3878127,2,CU,SUP,,,,NC,2021-04-20T01:49:09Z
5047875,NULL,3126706,3,CU,CAA,29,NULL,,TR,2020-01-31T17:43:07Z
5047875,NULL,3126707,3,CU,CAA,29,NULL,,TR,2020-01-31T17:43:07Z
5047875,NULL,3126708,3,CU,CAA,29,NULL,,TR,2020-01-31T17:43:07Z
5047875,NULL,3126709,4,CU,CAA,29,NULL,,TR,2020-01-31T17:43:07Z
5047875,NULL,3126717,3,CU,CAA,29,NULL,,TR,2020-01-31T17:43:07Z
5047875,NULL,3126718,4,CU,CAA,29,NULL,,TR,2020-01-31T17:43:07Z
5047875,NULL,3126720,3,CU,CAA,29,NULL,,TR,2020-01-31T17:43:07Z
